"Run ID","Flow","predictive_accuracy","Hyperparameters"
"3184189","mlr.classif.glmnet(11)","0.9824","alpha:258754778420553,s:0.01,lambda:00617648513419631,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3186959","mlr.classif.glmnet(11)","0.9824","alpha:278617357835174,s:0.01,lambda:00571902196462522,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3195129","mlr.classif.glmnet(11)","0.9824","alpha:27102645393461,s:0.01,lambda:00606370697119605,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4826577","mlr.classif.glmnet(11)","0.9824","alpha:27447564760223,s:0.01,lambda:00615997566826888,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4830088","mlr.classif.glmnet(11)","0.9824","alpha:29118895274587,s:0.01,lambda:00607909415031322,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3867286","mlr.classif.svm(6)","0.9824","cost:014394113813465,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3867294","mlr.classif.svm(6)","0.9824","cost:0147410528774618,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3867591","mlr.classif.svm(6)","0.9824","cost:0152534765220812,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3868428","mlr.classif.svm(6)","0.9824","cost:0170511892103697,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3868588","mlr.classif.svm(6)","0.9824","cost:0146316932884832,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3869446","mlr.classif.svm(6)","0.9824","cost:0159487798213626,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3869797","mlr.classif.svm(6)","0.9824","cost:0163929233019162,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3870392","mlr.classif.svm(6)","0.9824","cost:0166328531424285,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3870553","mlr.classif.svm(6)","0.9824","cost:0160299106989547,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3850987","mlr.classif.svm(6)","0.9824","cost:0147131964687159,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3852645","mlr.classif.svm(6)","0.9824","cost:0158651175900519,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4890593","mlr.classif.svm(6)","0.9824","cost:0166787598491522,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3863170","mlr.classif.svm(6)","0.9824","cost:0152447203215492,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3864674","mlr.classif.svm(6)","0.9824","cost:0162975466836411,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3865443","mlr.classif.svm(6)","0.9824","cost:0152027463442983,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3865822","mlr.classif.svm(6)","0.9824","cost:0144200853906727,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3865837","mlr.classif.svm(6)","0.9824","cost:0152236502705801,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3856875","mlr.classif.svm(6)","0.9824","cost:0159458223146842,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3857930","mlr.classif.svm(6)","0.9824","cost:0168544347384536,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3859040","mlr.classif.svm(6)","0.9824","cost:01979597101369,gamma:00375988639901621,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3859301","mlr.classif.svm(6)","0.9824","cost:0163868379948001,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3849947","mlr.classif.svm(6)","0.9824","cost:0168479807630346,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4890041","mlr.classif.svm(6)","0.9824","cost:0164578502140901,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3906562","mlr.classif.svm(6)","0.9824","cost:036231189854,gamma:00247871749074369,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3906718","mlr.classif.svm(6)","0.9824","cost:0162186407468843,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3881783","mlr.classif.svm(6)","0.9824","cost:0156976272524897,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3880849","mlr.classif.svm(6)","0.9824","cost:0160619520643833,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3884915","mlr.classif.svm(6)","0.9824","cost:0168424470933291,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3889126","mlr.classif.svm(6)","0.9824","cost:0147229114849513,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3886912","mlr.classif.svm(6)","0.9824","cost:0165791543172109,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3880234","mlr.classif.svm(6)","0.9824","cost:0152760265062545,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3909863","mlr.classif.svm(6)","0.9824","cost:0150308976665212,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3874666","mlr.classif.svm(6)","0.9824","cost:0146080442887442,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3875559","mlr.classif.svm(6)","0.9824","cost:0156302196277876,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3876333","mlr.classif.svm(6)","0.9824","cost:0153540864289194,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4888542","mlr.classif.svm(6)","0.9824","cost:6635037323802,gamma:00252752981356307,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4889597","mlr.classif.svm(6)","0.9824","cost:0145011917636115,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4889601","mlr.classif.svm(6)","0.9824","cost:0166425418055644,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3880618","mlr.classif.svm(6)","0.9824","cost:0146646692753036,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3880627","mlr.classif.svm(6)","0.9824","cost:0160872535869937,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3881280","mlr.classif.svm(6)","0.9824","cost:0164713177213746,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3881273","mlr.classif.svm(6)","0.9824","cost:0147812431201088,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3915480","mlr.classif.svm(6)","0.9824","cost:10406747157386,gamma:00245082905038217,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3917035","mlr.classif.svm(6)","0.9824","cost:0157359192918444,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3885578","mlr.classif.svm(6)","0.9824","cost:0160192788556305,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3885586","mlr.classif.svm(6)","0.9824","cost:0151545896858467,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3890658","mlr.classif.svm(6)","0.9824","cost:0148099132556218,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3913919","mlr.classif.svm(6)","0.9824","cost:0162501565971818,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3914456","mlr.classif.svm(6)","0.9824","cost:6566627197098,gamma:00101299617989464,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3895501","mlr.classif.svm(6)","0.9824","cost:015186472446673,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
