            oob_score=False, random_state=3, verbose=0, warm_start=False))]"
"1874618","sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,pca=sklearn.decomposition.pca.PCA,randomforestclassifier=sklearn.ensemble.forest.RandomForestClassifier)(1)","0.871","bootstrap:True,weight:None,criterion:gini,depth:None,features:auto,nodes:None,split:1e-05,leaf:1,split:2,leaf:0.0,estimators:500,jobs:-1,score:False,state:None,verbose:0,start:False,axis:0,copy:True,values:NaN,strategy:median,verbose:0,copy:True,power:auto,components:None,state:None,solver:auto,tol:0.0,whiten:False,sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,pca=sklearn.decomposition.pca.PCA,randomforestclassif:0,
            n_estimators=500, n_jobs=-1, oob_score=False,
            random_state=None, verbose=0, warm_start=False))]"
"2728936","mlr.classif.ranger(13)","0.8682","num.trees:384,mtry:12,sample.fraction:624448746885173,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2721766","mlr.classif.ranger(13)","0.8682","num.trees:1289,mtry:11,sample.fraction:674019107664935,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2732748","mlr.classif.ranger(13)","0.8682","num.trees:1976,mtry:8,sample.fraction:666192493634298,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2733749","mlr.classif.ranger(13)","0.8682","num.trees:256,mtry:12,sample.fraction:620244067627937,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2724516","mlr.classif.ranger(13)","0.8682","num.trees:1178,mtry:14,sample.fraction:707665917091072,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2719783","mlr.classif.ranger(13)","0.8682","num.trees:1301,mtry:9,sample.fraction:629357882146724,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2721463","mlr.classif.ranger(13)","0.8682","num.trees:1602,mtry:13,sample.fraction:668101919465698,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2807294","mlr.classif.ranger(13)","0.8682","num.trees:697,mtry:19,sample.fraction:732664183271117,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2812706","mlr.classif.ranger(13)","0.8682","num.trees:1757,mtry:11,sample.fraction:645247806143016,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2989582","mlr.classif.ranger(13)","0.8682","num.trees:880,mtry:16,sample.fraction:705810557678342,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3012592","mlr.classif.ranger(13)","0.8682","num.trees:1674,mtry:13,sample.fraction:605267740692943,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2998906","mlr.classif.ranger(13)","0.8682","num.trees:1591,mtry:13,sample.fraction:6675357185537,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3002834","mlr.classif.ranger(13)","0.8682","num.trees:842,mtry:18,sample.fraction:703981636255048,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3018312","mlr.classif.ranger(13)","0.8682","num.trees:1860,mtry:13,sample.fraction:834674134431407,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3033793","mlr.classif.ranger(13)","0.8682","num.trees:718,mtry:20,sample.fraction:687227922142483,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2752309","mlr.classif.ranger(13)","0.8682","num.trees:929,mtry:10,sample.fraction:71098263093736,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2800831","mlr.classif.ranger(13)","0.8682","num.trees:640,mtry:18,sample.fraction:701274453359656,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2801184","mlr.classif.ranger(13)","0.8682","num.trees:712,mtry:16,sample.fraction:719124820479192,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2834251","mlr.classif.ranger(13)","0.8682","num.trees:526,mtry:19,sample.fraction:723232403560542,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2788031","mlr.classif.ranger(13)","0.8682","num.trees:1557,mtry:13,sample.fraction:668234764877707,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2850584","mlr.classif.ranger(13)","0.8682","num.trees:677,mtry:17,sample.fraction:689147364976816,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2855602","mlr.classif.ranger(13)","0.8682","num.trees:1296,mtry:12,sample.fraction:623387449374422,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
