"Run ID","Flow","predictive_accuracy","Hyperparameters"
"1869857","mlr.classif.svm(7)","0.9882","cost:0082608653984,gamma:0504535122749627,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2088247","sklearn.pipeline.Pipeline(standardscaler=sklearn.preprocessing.data.StandardScaler,svc=sklearn.svm.classes.SVC)(1)","0.9882","C:128.0,size:200,weight:None,coef0:0.0,shape:None,degree:3,gamma:0.03125,kernel:rbf,iter:-1,probability:True,state:3,shrinking:True,tol:0.001,verbose:False,copy:True,mean:True,std:True,steps:001,
  verbose=False))]"
"4205628","mlr.classif.svm(6)","0.9882","cost:5407001167007,gamma:0700545252006609,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4205998","mlr.classif.svm(6)","0.9882","cost:630791720229,gamma:0332629923668654,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4208496","mlr.classif.svm(6)","0.9882","cost:707530728453,gamma:045944136832125,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4209356","mlr.classif.svm(6)","0.9882","cost:116685726519,gamma:0310393701340347,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4183468","mlr.classif.svm(6)","0.9882","cost:4882358498438,gamma:0918586038511425,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4242176","mlr.classif.svm(6)","0.9882","cost:75493888998024,gamma:130320028308696,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4245405","mlr.classif.svm(6)","0.9882","cost:7930753242579,gamma:0787699677249516,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4297180","mlr.classif.svm(6)","0.9882","cost:3807478207047,gamma:0669995620156782,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4298443","mlr.classif.svm(6)","0.9882","cost:384676308631,gamma:0208977446130109,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4299970","mlr.classif.svm(6)","0.9882","cost:524793726824,gamma:0146808592767431,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4304824","mlr.classif.svm(6)","0.9882","cost:8510793636495,gamma:0338510267136091,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4228882","mlr.classif.svm(6)","0.9882","cost:06168065114,gamma:0120864074198611,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4230981","mlr.classif.svm(6)","0.9882","cost:62755814844435,gamma:152331258587183,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4234760","mlr.classif.svm(6)","0.9882","cost:53848880727356,gamma:111661263771278,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4199505","mlr.classif.svm(6)","0.9882","cost:8436374004,gamma:00973606612300387,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4217135","mlr.classif.svm(6)","0.9882","cost:527275944141,gamma:048218508361194,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4249368","mlr.classif.svm(6)","0.9882","cost:7374551442002,gamma:0628504603394695,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4252107","mlr.classif.svm(6)","0.9882","cost:3989066478535,gamma:061780208447908,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4252904","mlr.classif.svm(6)","0.9882","cost:4928641910002,gamma:0816835612817536,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4254264","mlr.classif.svm(6)","0.9882","cost:7116364563293,gamma:0613791666467328,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4189437","mlr.classif.svm(6)","0.9882","cost:810500728965,gamma:0616287776214557,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"1876445","mlr.classif.svm(8)","0.9882","cost:266820028221,gamma:0370928097124624,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"1876636","mlr.classif.svm(8)","0.9882","cost:205054050402,gamma:0143826322401512,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"1876647","mlr.classif.svm(8)","0.9882","cost:0871007398702,gamma:0555010966619536,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4283450","mlr.classif.svm(6)","0.9882","cost:4083667992928,gamma:0477317027961343,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4273144","mlr.classif.svm(6)","0.9882","cost:556179176541,gamma:01505697264427,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4273769","mlr.classif.svm(6)","0.9882","cost:624519797989,gamma:0369489637593994,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4276340","mlr.classif.svm(6)","0.9882","cost:29654243139842,gamma:0990748838243492,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4279184","mlr.classif.svm(6)","0.9882","cost:846547310792,gamma:0332685956062351,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4309892","mlr.classif.svm(6)","0.9882","cost:741812178235,gamma:0307021043253356,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4156843","mlr.classif.svm(6)","0.9882","cost:4930029241849,gamma:0615907426692256,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4224725","mlr.classif.svm(6)","0.9882","cost:07452167315548,gamma:0940742399342838,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4167812","mlr.classif.svm(6)","0.9882","cost:1965068243674,gamma:0581808792469565,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4155615","mlr.classif.svm(6)","0.9882","cost:10348517158153,gamma:179576683344459,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4172210","mlr.classif.svm(6)","0.9882","cost:96899341979953,gamma:163928814297264,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2148111","mlr.classif.svm(7)","0.9882","cost:276148344529,gamma:0475601846648316,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2135393","mlr.classif.svm(7)","0.9882","cost:0170390426596,gamma:0789940825097617,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2784251","mlr.classif.svm(6)","0.9882","cost:590845556381,gamma:0105172472573059,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2784521","mlr.classif.svm(6)","0.9882","cost:73400044096,gamma:0177439529911799,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5554646","mlr.classif.svm(6)","0.9882","cost:751347339047,gamma:0461221705853982,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5548120","mlr.classif.svm(6)","0.9882","cost:356450092873,gamma:0342570714180983,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5554115","mlr.classif.svm(6)","0.9882","cost:69628063143713,gamma:174097754362128,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5555531","mlr.classif.svm(6)","0.9882","cost:315241983615,gamma:0152321309405028,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4554402","mlr.classif.svm(6)","0.9882","cost:409639756445,gamma:073997464282737,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4554284","mlr.classif.svm(6)","0.9882","cost:1901874724066,gamma:0460843824852653,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5557453","mlr.classif.svm(6)","0.9882","cost:041791620662,gamma:0329387066091481,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5557840","mlr.classif.svm(6)","0.9882","cost:317725521587,gamma:033132793817859,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5558638","mlr.classif.svm(6)","0.9882","cost:5413578605436,gamma:0644885845186997,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5562365","mlr.classif.svm(6)","0.9882","cost:581887187312,gamma:019820920399267,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5563884","mlr.classif.svm(6)","0.9882","cost:83030934376163,gamma:145844078871195,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5564499","mlr.classif.svm(6)","0.9882","cost:007505983431,gamma:0274037842793323,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4561664","mlr.classif.svm(6)","0.9882","cost:11166135529,gamma:0268102927401288,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4561826","mlr.classif.svm(6)","0.9882","cost:697715191476,gamma:0110755914149822,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5566427","mlr.classif.svm(6)","0.9882","cost:094002488616,gamma:0104479836233564,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4564019","mlr.classif.svm(6)","0.9882","cost:405509000327,gamma:0283129628174548,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5567872","mlr.classif.svm(6)","0.9882","cost:138720451903,gamma:0969027009279066,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4567275","mlr.classif.svm(6)","0.9882","cost:49363924248706,gamma:18228876807253,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
