"Run ID","Flow","predictive_accuracy","Hyperparameters"
"7421672","mlr.classif.svm(6)","1","cost:034959622933,kernel:polynomial,degree:5,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7421809","mlr.classif.svm(6)","1","cost:928594851844,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7421876","mlr.classif.svm(6)","1","cost:97008010029,kernel:polynomial,degree:5,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7421899","mlr.classif.svm(6)","1","cost:433867221387135,gamma:57737153211528,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7421947","mlr.classif.svm(6)","1","cost:517537525292,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7422016","mlr.classif.svm(6)","1","cost:893035368443,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7422078","mlr.classif.svm(6)","1","cost:731762766693,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7422090","mlr.classif.svm(6)","1","cost:2471979080725,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7422168","mlr.classif.svm(6)","1","cost:316060904005,kernel:polynomial,degree:2,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7422172","mlr.classif.svm(6)","1","cost:427119899248,gamma:0229459480974197,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7422218","mlr.classif.svm(6)","1","cost:1981249038986,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7422219","mlr.classif.svm(6)","1","cost:912199690976,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7422312","mlr.classif.svm(6)","1","cost:352872407061,kernel:polynomial,degree:2,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7422315","mlr.classif.svm(6)","1","cost:063035632917,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7422483","mlr.classif.svm(6)","1","cost:710199601419,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7422548","mlr.classif.svm(6)","1","cost:363116518197,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7422550","mlr.classif.svm(6)","1","cost:4526937898484,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7422561","mlr.classif.svm(6)","1","cost:27704170327449,gamma:69646560580972,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7422565","mlr.classif.svm(6)","1","cost:111881531554,kernel:polynomial,degree:5,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7422623","mlr.classif.svm(6)","1","cost:291292660706,kernel:polynomial,degree:2,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7422633","mlr.classif.svm(6)","1","cost:0987459213296444,gamma:5888586937157,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7422689","mlr.classif.svm(6)","1","cost:2755932542453,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7422691","mlr.classif.svm(6)","1","cost:8626016320376,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7422702","mlr.classif.svm(6)","1","cost:431446672141,gamma:62102260313966,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7422857","mlr.classif.svm(6)","1","cost:474742104779,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7422860","mlr.classif.svm(6)","1","cost:3176650627304,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7422993","mlr.classif.svm(6)","1","cost:398545000013,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7422994","mlr.classif.svm(6)","1","cost:041979093498,gamma:140756962871195,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7423041","mlr.classif.svm(6)","1","cost:130267605251,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7423043","mlr.classif.svm(6)","1","cost:576260724371,kernel:polynomial,degree:5,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7423044","mlr.classif.svm(6)","1","cost:303878885508,kernel:polynomial,degree:5,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7423050","mlr.classif.svm(6)","1","cost:329134570392,kernel:polynomial,degree:5,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7423119","mlr.classif.svm(6)","1","cost:668333194469,gamma:0805636382938822,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7423172","mlr.classif.svm(6)","1","cost:229301583387,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7423183","mlr.classif.svm(6)","1","cost:00195348180386656,gamma:97916749481932,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
