,Flow,Accuracy
629,weka.FilteredClassifier_Discretize_J48(4),0.986637
630,weka.RandomForest(5),0.994432
631,weka.A1DE(4),0.987751
632,weka.RandomForest(5),0.994432
633,weka.FilteredClassifier_Discretize_J48(4),0.986637
634,weka.Bagging_REPTree(8),0.989978
635,weka.RandomForest(5),0.994432
636,weka.NBTree(3),0.98441
637,weka.A1DE(4),0.987751
638,classif.rpart(4),0.976615
639,classif.rpart(4),0.976615
640,weka.Bagging_REPTree(8),0.98441
641,weka.A1DE(4),0.987751
642,weka.A1DE(4),0.987751
643,weka.LibSVM(2),0.85078
644,weka.LibSVM(2),0.85078
645,weka.FilteredClassifier_Discretize_J48(4),0.986637
646,classif.rpart(5),0.976615
647,weka.Dagging_DecisionStump(3),0.836303
648,weka.Decorate(2),0.991091
649,weka.END_ND_J48(3),0.988864
650,weka.Grading_ZeroR(2),0.761693
651,weka.MultiBoostAB_DecisionStump(3),0.776169
652,weka.MultiBoostAB_DecisionStump(3),0.836303
653,weka.MultiBoostAB_DecisionStump(3),0.836303
654,weka.MultiBoostAB_DecisionStump(3),0.836303
655,weka.MultiBoostAB_DecisionStump(3),0.836303
656,weka.RacedIncrementalLogitBoost_DecisionStump(3),0.761693
657,weka.RotationForest_PrincipalComponents_J48(14),0.986637
658,classif.randomForest(11),0.992205
659,weka.RotationForest_PrincipalComponents_J48(14),0.989978
660,weka.RotationForest_PrincipalComponents_J48(14),0.991091
661,weka.RotationForest_PrincipalComponents_J48(14),0.989978
662,weka.RotationForest_PrincipalComponents_J48(14),0.988864
663,weka.RandomForest(5),0.994432
664,weka.NBTree(3),0.98441
665,weka.A1DE(4),0.987751
666,classif.randomForest(2),0.992205
667,classif.randomForest(2),0.992205
668,weka.Bagging_REPTree(8),0.98441
669,weka.A1DE(4),0.987751
670,weka.A1DE(4),0.987751
671,weka.A1DE(4),0.987751
672,weka.A1DE(4),0.987751
673,weka.LibSVM(2),0.85078
674,classif.randomForest(13),0.992205
675,weka.ZeroR(8),0.761693
676,weka.LibLINEAR(1),0.631403
677,weka.ZeroR(8),0.761693
678,weka.J48(28),0.985523
679,weka.ZeroR(8),0.761693
680,weka.J48(28),0.985523
681,classif.randomForest(14),0.992205
682,weka.FilteredClassifier_Discretize_J48(4),0.986637
683,weka.RandomForest(5),0.994432
684,weka.NBTree(3),0.98441
685,weka.A1DE(4),0.987751
686,weka.LibSVM(2),0.85078
687,classif.rpart(16),0.976615
688,classif.rpart(16),0.976615
689,classif.rpart(16),0.976615
690,classif.rpart(16),0.976615
691,weka.RandomForest(5),0.994432
692,weka.NBTree(3),0.98441
693,weka.A1DE(4),0.987751
694,weka.ZeroR(8),0.761693
695,weka.Bagging_REPTree(8),0.98441
696,weka.A1DE(4),0.987751
697,weka.A1DE(4),0.987751
698,weka.LibSVM(2),0.85078
699,weka.JRip(4),0.98441
700,weka.JRip(4),0.98441
701,weka.OneR(17),0.836303
702,weka.OneR(17),0.836303
703,weka.JRip(4),0.98441
704,weka.OneR(17),0.836303
705,classif.randomForest(28),0.992205
706,rm.process.parallel_decision_tree(1),0.987751
707,rm.process.bagging_parallel_decision_tree(1),0.986637
708,rm.process.bagging_parallel_decision_tree(1),0.986637
709,weka.ZeroR(8),0.761693
710,weka.RandomForest(5),0.994432
711,weka.NaiveBayes(10),0.865256
712,weka.RandomForest(5),0.994432
713,weka.RandomForest(5),0.994432
714,weka.NaiveBayes(10),0.865256
715,weka.NaiveBayes(10),0.865256
716,weka.NaiveBayes(10),0.865256
717,weka.NaiveBayes(10),0.865256
718,weka.ZeroR(9),0.761693
719,weka.FilteredClassifier_Discretize_J48(4),0.986637
720,weka.OneR(18),0.836303
721,weka.J48(33),0.985523
722,weka.IBk(7),0.989978
723,weka.IBk(7),0.989978
724,weka.REPTree(14),0.982183
725,weka.RandomForest(9),0.994432
726,weka.RandomForest(9),0.994432
727,weka.RandomForest(9),0.994432
728,weka.NaiveBayes(13),0.865256
729,weka.NaiveBayes(13),0.865256
730,weka.ZeroR(9),0.761693
731,weka.ZeroR(9),0.761693
732,weka.ZeroR(9),0.761693
733,weka.PART(4),0.982183
734,weka.ZeroR(9),0.761693
735,classif.rpart(37),0.976615
736,weka.ZeroR(9),0.761693
737,weka.ZeroR(9),0.761693
738,classif.rpart(37),0.976615
739,weka.J48(33),0.985523
740,classif.J48(19),0.985523
741,classif.JRip(6),0.981069
742,weka.MultilayerPerceptron(4),0.985523
743,weka.ZeroR(9),0.761693
744,classif.J48(21),0.985523
745,weka.ZeroR(9),0.761693
746,weka.J48(33),0.985523
747,weka.SMO_PolyKernel(11),0.973274
748,weka.OneR(18),0.836303
749,classif.rpart(38),0.976615
750,rm.process.parallel_decision_tree(2),0.987751
751,classif.avNNet(5),0.770601
752,classif.cforest(4),0.834076
753,classif.boosting(4),0.996659
754,classif.ctree(4),0.939866
755,classif.gbm(3),0.938753
756,classif.glmnet(1),0.98441
757,classif.IBk(5),0.989978
758,classif.J48(20),0.985523
759,classif.JRip(7),0.981069
760,classif.kknn(2),0.965479
761,classif.ksvm(4),0.987751
762,classif.multinom(5),0.986637
763,classif.naiveBayes(5),0.353007
764,classif.nnet(3),0.785078
765,classif.OneR(4),0.836303
766,classif.PART(4),0.983296
767,classif.randomForest(42),0.992205
768,classif.randomForestSRC(5),0.992205
769,classif.ranger(3),0.989978
770,classif.rda(4),0.846325
771,classif.svm(5),0.962138
772,classif.xgboost(4),0.982183
773,weka.ZeroR(9),0.761693
774,weka.IBk(7),0.989978
775,weka.NaiveBayes(13),0.865256
776,weka.J48(33),0.985523
777,weka.RandomForest(9),0.994432
778,weka.AttributeSelectedClassifier_CfsSubsetEval_BestFirst_IBk(3),0.969933
779,weka.AttributeSelectedClassifier_CfsSubsetEval_BestFirst_NaiveBayes(3),0.865256
780,weka.AttributeSelectedClassifier_CfsSubsetEval_BestFirst_J48(4),0.966592
781,weka.AttributeSelectedClassifier_CfsSubsetEval_BestFirst_RandomForest(3),0.976615
782,weka.ZeroR(11),0.761693
783,rm.process.parallel_decision_tree(1),0.987751
784,rm.process.parallel_decision_tree(1),0.987751
785,weka.J48(33),0.985523
786,weka.NaiveBayes(13),0.865256
787,classif.randomForest(43),0.992205
788,weka.ZeroR(9),0.761693
789,classif.randomForest(50),0.992205
790,classif.randomForest(50),0.992205
791,classif.randomForest(50),0.991091
792,classif.IBk(10),0.907572
793,weka.J48(33),0.985523
794,weka.ZeroR(9),0.761693
795,weka.Bagging_REPTree(17),0.98441
796,weka.ZeroR(12),0.761693
797,weka.MultiSearch_J48(2),0.992205
798,mlr.classif.randomForest(10),0.992205
799,weka.IBk(7),0.95657
800,weka.MultilayerPerceptron(4),0.991091
801,weka.MultilayerPerceptron(4),0.989978
802,weka.Bagging_MultilayerPerceptron(3),0.992205
803,weka.SimpleCart(4),0.982183
804,weka.J48(33),0.985523
805,weka.J48(33),0.985523
806,weka.J48(33),0.985523
807,weka.REPTree(16),0.982183
808,weka.NaiveBayes(14),0.865256
809,weka.KStar(4),0.953229
810,weka.RandomTree(11),0.982183
811,weka.J48(37),0.985523
812,weka.J48(38),0.985523
813,weka.LogitBoost_DecisionStump(11),0.98441
814,weka.J48(38),0.985523
815,"sklearn.pipeline.Pipeline(pca=sklearn.decomposition.pca.PCA,randomforestclassifier=sklearn.ensemble.forest.RandomForestClassifier)(1)",0.991091
816,"sklearn.pipeline.Pipeline(pca=sklearn.decomposition.pca.PCA,randomforestclassifier=sklearn.ensemble.forest.RandomForestClassifier)(1)",0.992205
817,"sklearn.pipeline.Pipeline(pca=sklearn.decomposition.pca.PCA,randomforestclassifier=sklearn.ensemble.forest.RandomForestClassifier)(1)",0.992205
818,"sklearn.pipeline.Pipeline(pca=sklearn.decomposition.pca.PCA,randomforestclassifier=sklearn.ensemble.forest.RandomForestClassifier)(1)",0.992205
819,"sklearn.pipeline.Pipeline(pca=sklearn.decomposition.pca.PCA,randomforestclassifier=sklearn.ensemble.forest.RandomForestClassifier)(1)",0.989978
820,weka.ZeroR(14),0.761693
821,weka.ZeroR(9),0.761693
822,weka.J48(38),0.985523
823,weka.Bagging_Vote_ZeroR(1),0.761693
824,weka.NaiveBayes(16),0.865256
825,weka.HoeffdingTree(6),0.761693
826,weka.BayesNet(2),0.961024
827,weka.IBk(11),0.989978
828,weka.RandomForest(12),0.994432
829,weka.CostSensitiveClassifier_J48(6),0.985523
830,weka.IBk(11),0.989978
831,weka.IBk(11),0.989978
832,weka.IBk(11),0.969933
833,weka.SMO_PolyKernel(15),0.942094
834,mlr.classif.randomForest(30),0.992205
835,mlr.classif.randomForest(29),0.992205
836,weka.ZeroR(13),0.761693
837,mlr.classif.randomForest(33),0.992205
838,mlr.classif.randomForest(34),0.992205
839,mlr.classif.randomForest(34),0.992205
